sample_id,category,variant,construction,ground_truth,system_status,system_detail,system_correct,failure_mode,sha256
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_13,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=pdf14.pdf; RelativePath=pdf24.pdf (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,fac460ef3596d21093262994cd2d4992488588aff079a621d062bc38bf2e612f
ADV_UNICODE_NFC_nfd_pipeline_fail_00,UNICODE_NFC,nfd_pipeline_fail,LinkInfo memakai nama file NFD ('café.txt'),pipeline harus memproses tanpa error,ERROR,exception: UnicodeEncodeError: 'charmap' codec can't encode character '\u0301' in position 85: character maps to <undefined>,FALSE,parser LECmd/cp1252 gagal pada nama Unicode NFD,
ADV_UNICODE_NFC_nfd_pipeline_fail_01,UNICODE_NFC,nfd_pipeline_fail,LinkInfo memakai nama file NFD ('naïve.txt'),pipeline harus memproses tanpa error,ERROR,exception: UnicodeEncodeError: 'charmap' codec can't encode character '\u0308' in position 84: character maps to <undefined>,FALSE,parser LECmd/cp1252 gagal pada nama Unicode NFD,
ADV_UNICODE_NFC_nfd_pipeline_fail_02,UNICODE_NFC,nfd_pipeline_fail,LinkInfo memakai nama file NFD ('résumé.txt'),pipeline harus memproses tanpa error,ERROR,exception: UnicodeEncodeError: 'charmap' codec can't encode character '\u0301' in position 83: character maps to <undefined>,FALSE,parser LECmd/cp1252 gagal pada nama Unicode NFD,
ADV_UNICODE_NFC_nfd_pipeline_fail_03,UNICODE_NFC,nfd_pipeline_fail,LinkInfo memakai nama file NFD ('über.txt'),pipeline harus memproses tanpa error,ERROR,exception: UnicodeEncodeError: 'charmap' codec can't encode character '\u0308' in position 82: character maps to <undefined>,FALSE,parser LECmd/cp1252 gagal pada nama Unicode NFD,
ADV_UNICODE_NFC_rtlo_00,UNICODE_NFC,rtlo,ENV berisi RTLO char U+202E (Right-to-Left Override) sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,13cfc589f5e187b8cb0e72ac9e1b3c930e74c9182bb6783625bac70df8f27746
ADV_UNICODE_NFC_rtlo_01,UNICODE_NFC,rtlo,ENV berisi RTLO char U+202E (Right-to-Left Override) sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,9c4b766b02d32ccea159b306895ff053d99c919bb2757c4ab82ecfc02020c381
ADV_UNICODE_NFC_rtlo_02,UNICODE_NFC,rtlo,ENV berisi RTLO char U+202E (Right-to-Left Override) sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,c127776f731f6e08ece11f3c707d1b82e966a03a1ff87bbcc1faaa36c0e33000
ADV_UNICODE_NFC_rtlo_03,UNICODE_NFC,rtlo,ENV berisi RTLO char U+202E (Right-to-Left Override) sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,bcaf896fca2749d5d2390dd1571cacba7163e2901bd8c57d8b1c48172ac020d5
ADV_UNICODE_NFC_rtlo_04,UNICODE_NFC,rtlo,ENV berisi RTLO char U+202E (Right-to-Left Override) sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,8da0d2a1a4c569518a84606650f28f136356bac2884c270a0b0e31882df17acc
ADV_UNICODE_NFC_rtlo_05,UNICODE_NFC,rtlo,ENV berisi RTLO char U+202E (Right-to-Left Override) sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,d18ec3a09fad9c39015cc1879a334f94210e72a95378a47618dd3027b2c9f880
ADV_UNICODE_NFC_rtlo_06,UNICODE_NFC,rtlo,ENV berisi RTLO char U+202E (Right-to-Left Override) sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,6a5a3ff1ead78529db4bba4f33963726459d51054abadcd604850899bacd7d4e
ADV_UNICODE_NFC_zero_width_00,UNICODE_NFC,zero_width,ENV path mengandung zero-width space U+200B sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,238e4a4eb83d6d766bd79599e3bd2f388a7c97aece83e533efa75a5522484161
ADV_UNICODE_NFC_zero_width_01,UNICODE_NFC,zero_width,ENV path mengandung zero-width space U+200B sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,574c3f885047dbd4cb4922d27051f3ceae59269e644333f7844edbb135ea7870
ADV_UNICODE_NFC_zero_width_02,UNICODE_NFC,zero_width,ENV path mengandung zero-width space U+200B sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,0aab29434a709286a5aab33f362d92b978acda49354202df14c7d22c197b9241
ADV_UNICODE_NFC_zero_width_03,UNICODE_NFC,zero_width,ENV path mengandung zero-width space U+200B sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,44b8f39ddb42ab278fe24c7c3a40e6dd91f056adb503bb064f8e221a8bc85460
ADV_UNICODE_NFC_zero_width_04,UNICODE_NFC,zero_width,ENV path mengandung zero-width space U+200B sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,b3c7298f11b4a1205e85e49c7234d189e272b3a5c5c95dced4e21c4359ebe577
ADV_UNICODE_NFC_zero_width_05,UNICODE_NFC,zero_width,ENV path mengandung zero-width space U+200B sebelum nama file,informational (state_env=PRESENT_NORMAL_NOT_FOUND),UNKNOWN,"ui_status=UNKNOWN ui=EnvironmentVariableDataBlock exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=['EnvironmentVariableDataBlock', 'LinkTargetIDList']",INFO,,4cdec224c9cb579794c8906745c9e1757f38306106ebf98db22315c0ff43f66d
ADV_HEADER_POISON_future_ts_00,HEADER_POISON,future_ts,header ts diubah; field target=docx19.docx tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,58f7840d7968435b777c666c9f0f08d7cc74da7a53c3642854d13fc6f54323be
ADV_HEADER_POISON_show_max_00,HEADER_POISON,show_max,header show diubah; field target=docx19.docx tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,7876f8a7c0a4e8c9501083d6b317684ab5fa732a9e09356d3923e78454d801ab
ADV_HEADER_POISON_future_ts_01,HEADER_POISON,future_ts,header ts diubah; field target=docx29.docx tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,6011301bb2f9e715c741c9b18de7191d9f5ddbced2ce6b7ea2cab347084d50b2
ADV_HEADER_POISON_show_max_01,HEADER_POISON,show_max,header show diubah; field target=docx29.docx tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,ad1a888e3f06f3c1f501a1507082f8bc2fc020ff6b5b14fea8199a18cdab6d08
ADV_HEADER_POISON_future_ts_02,HEADER_POISON,future_ts,header ts diubah; field target=docx39.docx tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,a8f5896f171571ae4a97d20e6ed4fd5cec887a5b19f8499924af251db79f5fdd
ADV_HEADER_POISON_show_max_02,HEADER_POISON,show_max,header show diubah; field target=docx39.docx tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,d6eeb13625ec6594235b66bb01466f4fe51e3d95d1aac1db6652b6a00273a220
ADV_HEADER_POISON_future_ts_03,HEADER_POISON,future_ts,header ts diubah; field target=jpg16.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,12f11253daa9c65e8a7008440df602c0b257ef4a6d5a4594ab7f16c4e9b92dfa
ADV_HEADER_POISON_show_max_03,HEADER_POISON,show_max,header show diubah; field target=jpg16.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,7a8238e18200655b49358eee75aa0de20b5f18df98c3e7ce67ff29da8e0ec642
ADV_HEADER_POISON_future_ts_04,HEADER_POISON,future_ts,header ts diubah; field target=jpg26.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,fe4907f9d835df125387b8fb207b57a6d155a4aaf6daaa66e99b77915bf44297
ADV_HEADER_POISON_show_max_04,HEADER_POISON,show_max,header show diubah; field target=jpg26.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,ed9ff865edb7739490fe8deab0006b3f9f9b69669cac947f703f29ce6fd3e649
ADV_HEADER_POISON_future_ts_05,HEADER_POISON,future_ts,header ts diubah; field target=jpg36.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,8b80a954af96e2576c3ab9eda9125756df8292c8ef36546cf0114b76d1afe683
ADV_HEADER_POISON_show_max_05,HEADER_POISON,show_max,header show diubah; field target=jpg36.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,2e78e3de33b30104208b8a2fd50b4d355a9b7296c21ccd786ac3400050d0d361
ADV_HEADER_POISON_future_ts_06,HEADER_POISON,future_ts,header ts diubah; field target=jpgf.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,344a82f99c978fc6a7a50783ca225040635c87d626248711f4018b0b2e6b5d4b
ADV_HEADER_POISON_show_max_06,HEADER_POISON,show_max,header show diubah; field target=jpgf.jpg tetap,keputusan invarian terhadap header,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,d8461a0587d7effbfa0e97dceb72a984d1b7055d5c734471fbaa6c9adecbe445
